variant_id,variant_label,solver,mesh_mode,component,unit,time_index,elapsed_seconds,time_label,value,source
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,11,9504000.0,110.0 d,33.931770831479675,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,12,10368000.0,120.0 d,33.931770831479675,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,13,11232000.0,130.0 d,-25.44882812360975,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,14,12096000.0,140.0 d,-25.44882812360975,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,15,12960000.0,150.0 d,-25.44882812360975,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,16,13824000.0,160.0 d,33.931770831479675,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,17,14688000.0,170.0 d,33.931770831479675,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,18,15552000.0,180.0 d,33.931770831479675,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,19,16416000.0,190.0 d,-25.44882812360975,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,20,17280000.0,200.0 d,-25.44882812360975,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,21,18144000.0,210.0 d,-25.44882812360975,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,22,19008000.0,220.0 d,33.931770831479675,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,23,19872000.0,230.0 d,33.931770831479675,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,24,20736000.0,240.0 d,33.931770831479675,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,25,21600000.0,250.0 d,-25.44882812360975,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
