date,Qsim,Ssim,gain,perc,pr,s,r,n
1994-10-07,1.2632197184826217,,,0.17304069319043563,1.412847307633545,130.1543490479402,42.81630967910829,0.0
1994-10-08,1.244239055943175,,,0.18591809785753044,2.0538440498444808,132.04150174030667,43.02516533314558,0.0
1994-10-09,1.3449004823198947,,,0.2060103480322097,0.8048918776653338,134.78765769046217,43.73004097332587,0.0
1994-10-10,1.357971871964949,,,0.21136069656005926,0.21136069656005926,135.48276581279686,43.77493211949785,0.0
1994-10-11,1.2345234483159981,,,0.20772478131043012,1.9514947492161767,135.01194455565673,43.22451663854404,0.0
1994-10-12,1.279264568858896,,,0.22636890907568163,1.6894991124921028,137.36044980644053,43.61303180426751,0.0
1994-10-13,1.404978426715096,,,0.2416324081200904,5.891566128728187,139.17095069394844,44.159516517110724,0.0
1994-10-14,1.9334928424134958,,,0.3065306797396074,3.4018185036133146,145.97938456522024,47.02548092604855,0.0
1994-10-15,2.380524044071751,,,0.3403129400868992,0.3403129400868992,149.07756606160692,48.962292911470854,0.0
1994-10-16,2.1732514224612043,,,0.33138682012832366,1.3467713692656234,148.28362504160904,48.369272728886976,0.0
1994-10-17,1.9401650549978795,,,0.3398506174297996,0.3883551498524579,149.0368536723434,47.83464138305549,0.0
1994-10-18,1.774557310662167,,,0.33659038891969284,0.821270732118104,148.74849852249093,47.02136250816582,0.0
1994-10-19,1.6552867480308517,,,0.33860820878715714,0.33860820878715714,148.92722779037285,46.37495197581797,0.0
1994-10-20,1.5335394895804857,,,0.32376335338667506,0.32376335338667506,147.59196483449105,45.61672066523305,0.0
1994-10-21,1.4088935267847016,,,0.3096421169840512,0.3096421169840512,146.27578957017408,44.843407375866754,0.0
1994-10-22,1.3061997160987358,,,0.2971161243568116,0.48114798097063105,145.0676985655597,44.14463127249807,0.0
1994-10-23,1.2406128327425887,,,0.2962894340661503,0.2962894340661503,144.98655058458905,43.614747299569366,0.0
1994-10-24,1.1752810266009517,,,0.2887957983984243,0.2887957983984243,144.24263217644003,43.06452949103951,0.0
1994-10-25,1.1063453926913098,,,0.2824111295785319,0.8250407488823275,143.59658262848924,42.52497497311794,0.0
1994-10-26,1.0948675471526084,,,0.2861028728521886,0.922941939555066,143.97154187960692,42.34177259507003,0.0
1994-10-27,1.1187616390858912,,,0.29085527356338226,0.33642068030038574,144.44859994005182,42.33757257663474,0.0
1994-10-28,1.0811536835039788,,,0.2884922867588768,0.2884922867588768,144.21217925975145,42.01464816609098,0.0
1994-10-29,1.0096817698615799,,,0.27691889750814436,0.27691889750814436,143.03146645203654,41.57475605150791,0.0
1994-10-30,0.9541160122551819,,,0.2666896050923721,0.2666896050923721,141.95470637521043,41.15456249856437,0.0
1994-10-31,0.9120584192971042,,,0.2560820804857564,0.2560820804857564,140.80282169343786,40.75909443934004,0.0
1994-11-01,0.8744741917347947,,,0.24593854712896568,0.24593854712896568,139.6652146225983,40.385271671599654,0.0
1994-11-02,0.8399013567214832,,,0.2362350847429627,0.2362350847429627,138.54143226329853,40.03061949290992,0.0
1994-11-03,0.8079513185085699,,,0.22694928845002496,0.22694928845002496,137.43104501401095,39.69318369639148,0.0
1994-11-04,0.7783258085297551,,,0.21875388015513397,0.21875388015513397,136.42055827386952,39.37128436540157,0.0
1994-11-05,0.750814933268108,,,0.2115565181572236,0.2115565181572236,135.50793940509203,39.06386931336137,0.0
1994-11-06,0.7252599548825536,,,0.20527750275141549,0.20527750275141549,134.69133082518536,38.7701471073937,0.0
1994-11-07,0.701503339553417,,,0.19857178134321293,0.19857178134321293,133.79694238000252,38.48940968875828,0.0
1994-11-08,0.67930492388268,,,0.19647571215420948,1.6605697643508683,133.51243859066466,38.22028648260148,0.0
1994-11-09,0.7639947422612279,,,0.21189858479018292,0.21189858479018292,135.5518688263138,38.80930498056707,0.0
1994-11-10,0.789554439752397,,,0.20560804941074765,0.20560804941074765,134.73481250899647,38.818125143387796,0.0
1994-11-11,0.72792599821937,,,0.20404875365606218,0.20404875365606218,134.52920445958574,38.53473727923605,0.0
1994-11-12,0.6842508051343488,,,0.20186370906048143,8.726077305548541,134.2389682664958,38.26617274621162,0.0
1994-11-13,1.3515287224414252,,,0.3006532909932074,1.6535830080597493,145.41289096094724,42.93199607333359,0.0
1994-11-14,1.7794767627544301,,,0.3137052471310345,1.6416713606561582,146.65930795288747,44.868414228244085,0.0
1994-11-15,1.6670617447529728,,,0.3262352017263203,2.8024923558276926,147.81763659223134,45.200236547157445,0.0
1994-11-16,1.72926032135283,,,0.3522653901380039,1.9433982085237342,150.11514423640364,46.16359274034586,0.0
1994-11-17,1.8432906462718146,,,0.36718536700337706,4.842608786306203,151.3717460278799,46.75109824768413,0.0
1994-11-18,2.2322850901825295,,,0.41614951109208187,0.8379819112135897,155.2291372415737,48.76931775001925,0.0
1994-11-19,2.2546125727303545,,,0.41564335506470607,0.41564335506470607,155.19115533036012,48.778493360070094,0.0
1994-11-20,1.9454374374673291,,,0.40770600464481466,0.40770600464481466,154.59067507172693,47.74629849814381,0.0
1994-11-21,1.705579934293576,,,0.39761898357301306,0.39761898357301306,153.81401229542195,46.77106477701994,0.0
1994-11-22,1.5624070097330385,,,0.38671055744960997,0.38671055744960997,152.95627504626506,45.91570535249049,0.0
