point_id,point_label,x_m,solver,solver_label,elapsed_days,head_m,clearance_m
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,15.0,5.150836909340063,-4.786663090659937
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,30.0,5.2351175688478975,-4.7023824311521025
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,45.0,5.489974879401866,-4.447525120598134
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,60.0,5.729605077271646,-4.207894922728354
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,75.0,6.125866621097431,-3.8116333789025694
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,90.0,6.491945763859829,-3.445554236140171
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,105.0,6.998556035757514,-2.938943964242486
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,120.0,7.455969349475834,-2.4815306505241663
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,135.0,8.016085854857765,-1.9214141451422346
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,150.0,8.471415290274583,-1.4660847097254166
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,165.0,8.999835093970004,-0.9376649060299957
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,180.0,9.300432839901324,-0.6370671600986757
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,195.0,9.343883177751247,-0.5936168222487535
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,210.0,9.361329056605122,-0.5761709433948781
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,225.0,9.267977082639717,-0.6695229173602826
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,240.0,9.221614923250462,-0.7158850767495384
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,255.0,9.07320897814054,-0.8642910218594597
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,270.0,8.98258736398597,-0.9549126360140292
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,285.0,8.782398212289555,-1.1551017877104446
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,300.0,8.639774963849035,-1.2977250361509647
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,315.0,8.375597104804333,-1.5619028951956668
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,330.0,8.161852302058614,-1.7756476979413858
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,345.0,7.902765188332378,-2.0347348116676223
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,360.0,7.68022910918653,-2.25727089081347
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,375.0,7.400702579294489,-2.5367974207055113
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,390.0,7.1507106453811415,-2.7867893546188585
upper_slope,Upper slope,5.0,modflow6_irregular_tri,MODFLOW 6 irregular triangles,405.0,6.927419862889942,-3.010080137110058
