date,Qsim,Ssim,gain,perc,pr,s,r,n
2006-04-19,5.178434557364927,,,0.7506912959919476,0.7506912959919476,176.49118914532872,57.96156433238078,0.0
2006-04-20,3.873188247088574,,,0.7054743479402553,0.8998237563141382,174.2938361964625,54.96547033544735,0.0
2006-04-21,3.1811260946435995,,,0.6935140572417449,0.6935140572417449,173.69401244014836,52.83003100054617,0.0
2006-04-22,2.751571249106778,,,0.6577263015834353,0.6577263015834353,171.84888241134496,51.08417015858342,0.0
2006-04-23,2.4220152455962904,,,0.6052573482365311,0.6052573482365311,168.99428027548294,49.624375509682224,0.0
2006-04-24,2.1656383251981466,,,0.5879305768792467,12.90965250745238,168.00850790179345,48.3877067471203,0.0
2006-04-25,3.8262641933239228,,,0.7136422562340846,0.7136422562340846,174.69885539434108,54.4778389579968,0.0
2006-04-26,4.159222234958142,,,0.6935637744471772,2.3742785714738326,173.6965227191371,54.726181868381076,0.0
2006-04-27,3.562510370092082,,,0.69804584194314,0.69804584194314,173.92224414766326,53.49560648438796,0.0
2006-04-28,3.0114407909640812,,,0.643886058837661,0.643886058837661,171.11394371677036,51.89762882565481,0.0
2006-04-29,2.585011748689684,,,0.5843336261337051,0.5843336261337051,167.8009853177042,50.27387576943175,0.0
2006-04-30,2.2692479354239223,,,0.5274793081327103,0.5274793081327103,164.37802488170865,48.90968924639747,0.0
2006-05-01,2.0353399560482552,,,0.4721638263455782,0.4721638263455782,160.75405242884042,47.73168138582569,0.0
2006-05-02,1.844253227623247,,,0.4276515724015717,0.4276515724015717,157.58420626774776,46.692166382286516,0.0
2006-05-03,1.6845893689851497,,,0.3908334406098409,5.600534483886896,154.75759004805704,45.76342024704204,0.0
2006-05-04,2.171282306808977,,,0.44789883861858504,1.3145908128651107,159.05705556417016,47.948095718044634,0.0
2006-05-05,2.3685896223280203,,,0.4519089635560636,0.4519089635560636,159.34246475130504,48.35657371502349,0.0
2006-05-06,2.073133195634757,,,0.42524288012324174,0.42524288012324174,157.40532489649118,47.36476375041957,0.0
2006-05-07,1.7945800405834338,,,0.3897872841137452,8.22810450508632,154.6742328643056,46.33664579817651,0.0
2006-05-08,2.628801810977617,,,0.4779157122328823,3.2263700878069423,161.14612835921926,49.970666944428295,0.0
2006-05-09,3.2234078670857054,,,0.503097341902142,0.503097341902142,162.81975827141233,51.67450060192213,0.0
2006-05-10,2.825977595850353,,,0.47173450153956703,0.47173450153956703,160.724635776315,50.50713930319269,0.0
2006-05-11,2.3253458866267303,,,0.43355333803423884,2.9693686082435553,158.01914061440004,49.008397152585644,0.0
2006-05-12,2.366964675693664,,,0.45768114703052926,0.45768114703052926,159.7497720061565,49.20870691971004,0.0
2006-05-13,2.2558421787342566,,,0.4459809306884011,2.0747764743767596,158.91983583277087,48.40771624257268,0.0
2006-05-14,2.182186842242723,,,0.4590399327913912,0.4590399327913912,159.8450593583941,48.18174397633938,0.0
2006-05-15,2.0264011845656307,,,0.42814313714576246,0.42814313714576246,157.62061388649514,47.36951310017878,0.0
2006-05-16,1.8041488463893804,,,0.38439693928804947,3.3793607783974955,154.24189199061212,46.343789664120216,0.0
2006-05-17,1.982740110489523,,,0.41535599117706906,2.265545629122671,156.66253121221462,47.16519281381082,0.0
2006-05-18,2.193796475228574,,,0.4318892823040448,2.3108548726305456,157.89698558309195,47.805049586521285,0.0
2006-05-19,2.262485003434715,,,0.4483060592485665,2.6858984038781295,159.0861307104614,48.16083215556152,0.0
2006-05-20,2.3590909154430904,,,0.4684696112189248,0.4684696112189248,160.50023230658326,48.68949737640531,0.0
2006-05-21,2.181996776199295,,,0.4498062646643637,0.503832946202159,159.19306319627628,47.92321334660714,0.0
2006-05-22,1.9062013100194377,,,0.44416153353198634,7.171959011183582,158.78923025007413,46.86206920641735,0.0
2006-05-23,2.5809991813398887,,,0.5170286813520768,0.5170286813520768,163.71727123889053,49.82788056263308,0.0
2006-05-24,2.7048805579488238,,,0.4736545095640661,3.6665128088630796,160.8560270357166,49.778562764382485,0.0
2006-05-25,2.707225288591993,,,0.5041693037647118,2.9634727725353045,162.88951422685352,50.26361663882812,0.0
2006-05-26,2.856181862898942,,,0.5250607914592034,1.0435868874311582,164.2260414543182,50.871938999887135,0.0
2006-05-27,2.6689289112692727,,,0.5227839817224398,0.5227839817224398,164.082454566887,50.11915442018178,0.0
2006-05-28,2.3033858084864995,,,0.4747780332724254,0.4747780332724254,160.93271670880964,48.82470415694494,0.0
2006-05-29,2.0186314188784253,,,0.42876026347133583,0.42876026347133583,157.6662741988591,47.61774309563977,0.0
2006-05-30,1.817701983387027,,,0.3860925408137614,0.3860925408137614,154.3784070998244,46.55949021162103,0.0
2006-05-31,1.65735308730779,,,0.3529082120617517,0.3529082120617517,151.61524060523035,45.616125121234965,0.0
2006-06-01,1.5223868850354654,,,0.31109966051516347,0.31109966051516347,147.82292925199886,44.76759576313838,0.0
2006-06-02,1.4059459098044007,,,0.2674597889107235,2.4106429632034883,143.40405826926718,43.99068139555282,0.0
2006-06-03,1.5251560650964406,,,0.2904041083767825,1.4797017070845246,145.79341530606368,44.5108394199458,0.0
2006-06-04,1.6394227104711825,,,0.3016878285463913,0.3016878285463913,146.91371359897917,44.84347971138234,0.0
2006-06-05,1.5238671148448473,,,0.29499824259974233,0.29499824259974233,146.25365243008798,44.27248838610158,0.0
2006-06-06,1.3582865412054805,,,0.2696787074056854,0.2696787074056854,143.64210626641452,43.532668569469664,0.0
2006-06-07,1.248317342944369,,,0.24423650974452973,0.24423650974452973,140.81321741855177,42.8568555270459,0.0
2006-06-08,1.1664547492126542,,,0.21498935617494075,6.76421351912693,137.2549762290275,42.23001541941728,0.0
2006-06-09,1.7600433437189578,,,0.2903777959929946,0.2903777959929946,145.79076270990058,45.43982740849771,0.0
2006-06-10,1.9434730029666218,,,0.267094878386702,0.267094878386702,143.36475982559074,45.82356129634028,0.0
2006-06-11,1.6325179348291698,,,0.2510772064968412,0.6801083271253959,141.59606776906497,44.88042549703747,0.0
2006-06-12,1.4563349674749482,,,0.2539160110316599,0.2539160110316599,141.9159594419396,44.287563770567,0.0
2006-06-13,1.3610946095899743,,,0.22993826302822043,0.22993826302822043,139.1187857368239,43.59619897311776,0.0
2006-06-14,1.2540749448717912,,,0.20427560109835782,0.20427560109835782,135.85460261464564,42.88263719094764,0.0
2006-06-15,1.1625888063633372,,,0.1802334236974985,0.1802334236974985,132.48507470192078,42.22230750197455,0.0
2006-06-16,1.0862892437578822,,,0.15840902636890317,0.15840902636890317,129.10018174588697,41.60636179714082,0.0
