variant_id,variant_label,solver,mesh_mode,component,unit,time_index,elapsed_seconds,time_label,value,source
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,surface_excess_total_m3_s,m3/s,2,5097600.0,59.0 d,0.1760633178401999,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,surface_excess_total_m3_s,m3/s,3,7776000.0,90.0 d,0.16628373220053938,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,surface_excess_total_m3_s,m3/s,4,10368000.0,120.0 d,0.13643016474860872,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,surface_excess_total_m3_s,m3/s,5,13046400.0,151.0 d,0.10869202764233898,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,surface_excess_total_m3_s,m3/s,6,15638400.0,181.0 d,0.08044136434888277,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,surface_excess_total_m3_s,m3/s,7,18316800.0,212.0 d,0.052685628925775975,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,surface_excess_total_m3_s,m3/s,8,20995200.0,243.0 d,0.03939348555088856,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,surface_excess_total_m3_s,m3/s,9,23587200.0,273.0 d,0.033887982345184246,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,surface_excess_total_m3_s,m3/s,10,26265600.0,304.0 d,0.03965148235503754,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,surface_excess_total_m3_s,m3/s,11,28857600.0,334.0 d,0.06667820635081227,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,surface_excess_total_m3_s,m3/s,12,31536000.0,365.0 d,0.09860456045825508,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,well_total_m3_s,m3/s,0,0.0,0.0 d,0.0,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,well_total_m3_s,m3/s,1,2678400.0,31.0 d,-0.0023148148148148147,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,well_total_m3_s,m3/s,2,5097600.0,59.0 d,-0.023148148148148147,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,well_total_m3_s,m3/s,3,7776000.0,90.0 d,-0.0011574074074074073,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,well_total_m3_s,m3/s,4,10368000.0,120.0 d,-0.005787037037037037,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,well_total_m3_s,m3/s,5,13046400.0,151.0 d,0.0,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,well_total_m3_s,m3/s,6,15638400.0,181.0 d,0.0,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,well_total_m3_s,m3/s,7,18316800.0,212.0 d,-0.005787037037037037,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,well_total_m3_s,m3/s,8,20995200.0,243.0 d,0.0,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,well_total_m3_s,m3/s,9,23587200.0,273.0 d,0.0,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,well_total_m3_s,m3/s,10,26265600.0,304.0 d,0.0,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,well_total_m3_s,m3/s,11,28857600.0,334.0 d,0.0,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,well_total_m3_s,m3/s,12,31536000.0,365.0 d,-0.023148148148148147,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
